Time t;Signal Path Loss
0.0929826;66.0581
0.0930136;66.0638
0.0930446;66.0694
0.0930755;66.0751
0.0931065;66.0808
0.0931375;66.0864
0.0931685;66.0921
0.0931995;66.0978
0.0932305;66.1035
0.0932614;66.1093
0.0932924;66.115
0.0933234;66.1207
0.0933544;66.1265
0.0933854;66.1322
0.0934164;66.138
0.0934473;66.1438
0.0934783;66.1495
0.0935093;66.1553
0.0935403;66.1611
0.0935713;66.1669
0.0936023;66.1728
0.0936332;66.1786
0.0936642;66.1844
0.0936952;66.1903
0.0937262;66.1961
0.0937572;66.202
0.0937882;66.2079
0.0938191;66.2137
0.0938501;66.2196
0.0938811;66.2255
0.0939121;66.2314
0.0939431;66.2374
0.0939741;66.2433
0.0940051;66.2492
0.094036;66.2552
0.094067;66.2611
0.094098;66.2671
0.094129;66.273
0.09416;66.279
0.094191;66.285
0.0942219;66.291
0.0942529;66.297
0.0942839;66.303
0.0943149;66.3091
0.0943459;66.3151
0.0943769;66.3211
0.0944078;66.3272
0.0944388;66.3332
0.0944698;66.3393
0.0945008;66.3454
0.0945318;66.3515
0.0945628;66.3576
0.0945937;66.3637
0.0946247;66.3698
0.0946557;66.3759
0.0946867;66.382
0.0947177;66.3882
0.0947487;66.3943
0.0947796;66.4005
0.0948106;66.4066
0.0948416;66.4128
0.0948726;66.419
0.0949036;66.4252
0.0949346;66.4314
0.0949656;66.4376
0.0949965;66.4438
0.0950275;66.45
0.0950585;66.4562
0.0950895;66.4625
0.0951205;66.4687
0.0951515;66.475
0.0951824;66.4813
0.0952134;66.4875
0.0952444;66.4938
0.0952754;66.5001
0.0953064;66.5064
0.0953374;66.5127
0.0953683;66.519
0.0953993;66.5254
0.0954303;66.5317
0.0954613;66.5381
0.0954923;66.5444
0.0955233;66.5508
0.0955542;66.5571
0.0955852;66.5635
0.0956162;66.5699
0.0956472;66.5763
0.0956782;66.5827
0.0957092;66.5891
0.0957401;66.5955
0.0957711;66.602
0.0958021;66.6084
0.0958331;66.6148
0.0958641;66.6213
0.0958951;66.6278
0.0959261;66.6342
0.095957;66.6407
0.095988;66.6472
0.096019;66.6537
0.09605;66.6602
0.096081;66.6667
0.096112;66.6732
0.0961429;66.6798
0.0961739;66.6863
0.0962049;66.6929
0.0962359;66.6994
0.0962669;66.706
0.0962979;66.7125
0.0963288;66.7191
0.0963598;66.7257
0.0963908;66.7323
0.0964218;66.7389
0.0964528;66.7455
0.0964838;66.7521
0.0965147;66.7588
0.0965457;66.7654
0.0965767;66.7721
0.0966077;66.7787
0.0966387;66.7854
0.0966697;66.792
0.0967006;66.7987
0.0967316;66.8054
0.0967626;66.8121
0.0967936;66.8188
0.0968246;66.8255
0.0968556;66.8322
0.0968866;66.839
0.0969175;66.8457
0.0969485;66.8524
0.0969795;66.8592
0.0970105;66.866
0.0970415;66.8727
0.0970725;66.8795
0.0971034;66.8863
0.0971344;66.8931
0.0971654;66.8999
0.0971964;66.9067
0.0972274;66.9135
0.0972584;66.9203
0.0972893;66.9272
0.0973203;66.934
0.0973513;66.9408
0.0973823;66.9477
0.0974133;66.9546
0.0974443;66.9614
0.0974752;66.9683
0.0975062;66.9752
0.0975372;66.9821
0.0975682;66.989
0.0975992;66.9959
0.0976302;67.0028
0.0976611;67.0098
0.0976921;67.0167
0.0977231;67.0237
0.0977541;67.0306
0.0977851;67.0376
0.0978161;67.0445
0.0978471;67.0515
0.097878;67.0585
0.097909;67.0655
0.09794;67.0725
0.097971;67.0795
0.098002;67.0865
0.098033;67.0935
0.0980639;67.1006
0.0980949;67.1076
0.0981259;67.1146
0.0981569;67.1217
0.0981879;67.1288
0.0982189;67.1358
0.0982498;67.1429
0.0982808;67.15
0.0983118;67.1571
0.0983428;67.1642
0.0983738;67.1713
0.0984048;67.1784
0.0984357;67.1855
0.0984667;67.1926
0.0984977;67.1998
0.0985287;67.2069
0.0985597;67.2141
0.0985907;67.2212
0.0986216;67.2284
0.0986526;67.2356
0.0986836;67.2428
0.0987146;67.25
0.0987456;67.2572
0.0987766;67.2644
0.0988076;67.2716
0.0988385;67.2788
0.0988695;67.286
0.0989005;67.2933
0.0989315;67.3005
0.0989625;67.3078
0.0989935;67.315
0.0990244;67.3223
0.0990554;67.3296
0.0990864;67.3369
0.0991174;67.3442
0.0991484;67.3514
0.0991794;67.3588
0.0992103;67.3661
0.0992413;67.3734
0.0992723;67.3807
0.0993033;67.388
0.0993343;67.3954
0.0993653;67.4027
0.0993962;67.4101
0.0994272;67.4175
0.0994582;67.4248
0.0994892;67.4322
0.0995202;67.4396
0.0995512;67.447
0.0995821;67.4544
0.0996131;67.4618
0.0996441;67.4692
0.0996751;67.4766
0.0997061;67.4841
0.0997371;67.4915
0.0997681;67.499
0.099799;67.5064
0.09983;67.5139
0.099861;67.5213
0.099892;67.5288
0.099923;67.5363
0.099954;67.5438
0.0999849;67.5513
0.100016;67.5588
0.100047;67.5663
0.100078;67.5738
0.100109;67.5813
0.10014;67.5889
0.100171;67.5964
0.100202;67.6039
0.100233;67.6115
0.100264;67.619
0.100295;67.6266
0.100326;67.6342
0.100357;67.6418
0.100388;67.6494
0.100419;67.657
0.10045;67.6646
0.100481;67.6722
0.100512;67.6798
0.100543;67.6874
0.100574;67.695
0.100605;67.7027
0.100636;67.7103
0.100667;67.718
0.100698;67.7256
0.100729;67.7333
0.10076;67.741
0.100791;67.7486
0.100822;67.7563
0.100852;67.764
0.100883;67.7717
0.100914;67.7794
0.100945;67.7871
0.100976;67.7949
0.101007;67.8026
0.101038;67.8103
0.101069;67.8181
0.1011;67.8258
0.101131;67.8336
0.101162;67.8413
0.101193;67.8491
0.101224;67.8569
0.101255;67.8647
0.101286;67.8725
0.101317;67.8802
0.101348;67.8881
0.101379;67.8959
0.10141;67.9037
0.101441;67.9115
0.101472;67.9193
0.101503;67.9272
0.101534;67.935
0.101565;67.9429
0.101596;67.9507
0.101627;67.9586
0.101658;67.9664
0.101689;67.9743
0.10172;67.9822
0.101751;67.9901
0.101782;67.998
0.101813;68.0059
0.101844;68.0138
0.101875;68.0217
0.101906;68.0296
0.101937;68.0376
0.101968;68.0455
0.101999;68.0534
0.10203;68.0614
0.102061;68.0693
0.102092;68.0773
0.102123;68.0853
0.102154;68.0932
0.102185;68.1012
0.102216;68.1092
0.102247;68.1172
0.102278;68.1252
0.102309;68.1332
0.10234;68.1412
0.102371;68.1492
0.102402;68.1573
0.102433;68.1653
0.102464;68.1733
0.102495;68.1814
0.102526;68.1894
0.102557;68.1975
0.102588;68.2056
0.102619;68.2136
0.10265;68.2217
0.102681;68.2298
0.102712;68.2379
0.102743;68.246
0.102773;68.2541
0.102804;68.2622
0.102835;68.2703
0.102866;68.2784
0.102897;68.2865
0.102928;68.2947
0.102959;68.3028
0.10299;68.3109
0.103021;68.3191
0.103052;68.3272
0.103083;68.3354
0.103114;68.3436
0.103145;68.3517
0.103176;68.3599
0.103207;68.3681
0.103238;68.3763
0.103269;68.3845
0.1033;68.3927
0.103331;68.4009
0.103362;68.4091
0.103393;68.4173
0.103424;68.4256
0.103455;68.4338
0.103486;68.442
0.103517;68.4503
0.103548;68.4585
0.103579;68.4668
0.10361;68.4751
0.103641;68.4833
0.103672;68.4916
0.103703;68.4999
0.103734;68.5082
0.103765;68.5165
0.103796;68.5248
0.103827;68.5331
0.103858;68.5414
0.103889;68.5497
0.10392;68.558
0.103951;68.5663
0.103982;68.5747
0.104013;68.583
0.104044;68.5913
0.104075;68.5997
0.104106;68.608
0.104137;68.6164
0.104168;68.6248
0.104199;68.6331
0.10423;68.6415
0.104261;68.6499
0.104292;68.6583
0.104323;68.6667
0.104354;68.6751
0.104385;68.6835
0.104416;68.6919
0.104447;68.7003
0.104478;68.7087
0.104509;68.7171
0.10454;68.7256
0.104571;68.734
0.104602;68.7424
0.104633;68.7509
0.104664;68.7593
0.104694;68.7678
0.104725;68.7763
0.104756;68.7847
0.104787;68.7932
0.104818;68.8017
0.104849;68.8102
0.10488;68.8187
0.104911;68.8272
0.104942;68.8357
0.104973;68.8442
0.105004;68.8527
0.105035;68.8612
0.105066;68.8697
0.105097;68.8782
0.105128;68.8868
0.105159;68.8953
0.10519;68.9038
0.105221;68.9124
0.105252;68.9209
0.105283;68.9295
0.105314;68.938
0.105345;68.9466
0.105376;68.9552
0.105407;68.9638
0.105438;68.9723
0.105469;68.9809
0.1055;68.9895
0.105531;68.9981
0.105562;69.0067
0.105593;69.0153
0.105624;69.0239
0.105655;69.0325
0.105686;69.0411
0.105717;69.0498
0.105748;69.0584
0.105779;69.067
0.10581;69.0757
0.105841;69.0843
0.105872;69.093
0.105903;69.1016
0.105934;69.1103
0.105965;69.1189
0.105996;69.1276
0.106027;69.1363
0.106058;69.1449
0.106089;69.1536
0.10612;69.1623
0.106151;69.171
0.106182;69.1797
0.106213;69.1884
0.106244;69.1971
0.106275;69.2058
0.106306;69.2145
0.106337;69.2232
0.106368;69.2319
0.106399;69.2407
0.10643;69.2494
0.106461;69.2581
0.106492;69.2669
0.106523;69.2756
0.106554;69.2843
0.106585;69.2931
0.106615;69.3018
0.106646;69.3106
0.106677;69.3194
0.106708;69.3281
0.106739;69.3369
0.10677;69.3457
0.106801;69.3545
0.106832;69.3632
0.106863;69.372
0.106894;69.3808
0.106925;69.3896
0.106956;69.3984
0.106987;69.4072
0.107018;69.416
0.107049;69.4248
0.10708;69.4336
0.107111;69.4425
0.107142;69.4513
0.107173;69.4601
0.107204;69.4689
0.107235;69.4778
0.107266;69.4866
0.107297;69.4955
0.107328;69.5043
0.107359;69.5131
0.10739;69.522
0.107421;69.5309
0.107452;69.5397
0.107483;69.5486
0.107514;69.5574
0.107545;69.5663
0.107576;69.5752
0.107607;69.5841
0.107638;69.593
0.107669;69.6018
0.1077;69.6107
0.107731;69.6196
0.107762;69.6285
0.107793;69.6374
0.107824;69.6463
0.107855;69.6552
0.107886;69.6641
0.107917;69.673
0.107948;69.682
0.107979;69.6909
0.10801;69.6998
0.108041;69.7087
0.108072;69.7176
0.108103;69.7266
0.108134;69.7355
0.108165;69.7445
0.108196;69.7534
0.108227;69.7623
0.108258;69.7713
0.108289;69.7802
0.10832;69.7892
0.108351;69.7981
0.108382;69.8071
0.108413;69.8161
0.108444;69.825
0.108475;69.834
0.108506;69.843
0.108536;69.8519
0.108567;69.8609
0.108598;69.8699
0.108629;69.8789
0.10866;69.8879
0.108691;69.8969
0.108722;69.9058
0.108753;69.9148
0.108784;69.9238
0.108815;69.9328
0.108846;69.9418
0.108877;69.9508
0.108908;69.9598
0.108939;69.9688
0.10897;69.9779
0.109001;69.9869
0.109032;69.9959
0.109063;70.0049
0.109094;70.0139
0.109125;70.0229
0.109156;70.032
0.109187;70.041
0.109218;70.05
0.109249;70.0591
0.10928;70.0681
0.109311;70.0771
0.109342;70.0862
0.109373;70.0952
0.109404;70.1043
0.109435;70.1133
0.109466;70.1223
0.109497;70.1314
0.109528;70.1404
0.109559;70.1495
0.10959;70.1586
0.109621;70.1676
0.109652;70.1767
0.109683;70.1857
0.109714;70.1948
0.109745;70.2039
0.109776;70.2129
0.109807;70.222
0.109838;70.2311
0.109869;70.2401
0.1099;70.2492
0.109931;70.2583
0.109962;70.2674
0.109993;70.2764
0.110024;70.2855
0.110055;70.2946
0.110086;70.3037
0.110117;70.3128
0.110148;70.3218
0.110179;70.3309
0.11021;70.34
0.110241;70.3491
0.110272;70.3582
0.110303;70.3673
0.110334;70.3764
0.110365;70.3855
0.110396;70.3946
0.110427;70.4037
0.110457;70.4128
0.110488;70.4219
0.110519;70.431
0.11055;70.4401
0.110581;70.4492
0.110612;70.4583
0.110643;70.4674
0.110674;70.4765
0.110705;70.4856
0.110736;70.4947
0.110767;70.5038
0.110798;70.5129
0.110829;70.522
0.11086;70.5311
0.110891;70.5402
0.110922;70.5493
0.110953;70.5584
0.110984;70.5676
0.111015;70.5767
0.111046;70.5858
0.111077;70.5949
0.111108;70.604
0.111139;70.6131
0.11117;70.6222
0.111201;70.6314
0.111232;70.6405
0.111263;70.6496
0.111294;70.6587
0.111325;70.6678
0.111356;70.6769
0.111387;70.686
0.111418;70.6952
0.111449;70.7043
0.11148;70.7134
0.111511;70.7225
0.111542;70.7316
0.111573;70.7407
0.111604;70.7499
0.111635;70.759
0.111666;70.7681
0.111697;70.7772
0.111728;70.7863
0.111759;70.7954
0.11179;70.8045
0.111821;70.8137
0.111852;70.8228
0.111883;70.8319
0.111914;70.841
0.111945;70.8501
0.111976;70.8592
0.112007;70.8683
0.112038;70.8774
0.112069;70.8865
0.1121;70.8957
0.112131;70.9048
0.112162;70.9139
0.112193;70.923
0.112224;70.9321
0.112255;70.9412
0.112286;70.9503
0.112317;70.9594
0.112348;70.9685
0.112378;70.9776
0.112409;70.9867
0.11244;70.9958
0.112471;71.0049
0.112502;71.014
0.112533;71.0231
0.112564;71.0322
0.112595;71.0413
0.112626;71.0504
0.112657;71.0594
0.112688;71.0685
0.112719;71.0776
0.11275;71.0867
0.112781;71.0958
0.112812;71.1049
0.112843;71.1139
0.112874;71.123
0.112905;71.1321
0.112936;71.1412
0.112967;71.1502
0.112998;71.1593
0.113029;71.1684
0.11306;71.1775
0.113091;71.1865
0.113122;71.1956
0.113153;71.2046
0.113184;71.2137
0.113215;71.2228
0.113246;71.2318
0.113277;71.2409
0.113308;71.2499
0.113339;71.259
0.11337;71.268
0.113401;71.2771
0.113432;71.2861
0.113463;71.2951
0.113494;71.3042
0.113525;71.3132
0.113556;71.3222
0.113587;71.3313
0.113618;71.3403
0.113649;71.3493
0.11368;71.3583
0.113711;71.3673
0.113742;71.3764
0.113773;71.3854
0.113804;71.3944
0.113835;71.4034
0.113866;71.4124
0.113897;71.4214
0.113928;71.4304
0.113959;71.4394
0.11399;71.4484
0.114021;71.4573
0.114052;71.4663
0.114083;71.4753
0.114114;71.4843
0.114145;71.4932
0.114176;71.5022
0.114207;71.5112
0.114238;71.5201
0.114269;71.5291
0.114299;71.538
0.11433;71.547
0.114361;71.5559
0.114392;71.5649
0.114423;71.5738
0.114454;71.5828
0.114485;71.5917
0.114516;71.6006
0.114547;71.6095
0.114578;71.6185
0.114609;71.6274
0.11464;71.6363
0.114671;71.6452
0.114702;71.6541
0.114733;71.663
0.114764;71.6719
0.114795;71.6808
0.114826;71.6896
0.114857;71.6985
0.114888;71.7074
0.114919;71.7163
0.11495;71.7251
0.114981;71.734
0.115012;71.7428
0.115043;71.7517
0.115074;71.7605
0.115105;71.7694
0.115136;71.7782
0.115167;71.787
0.115198;71.7959
0.115229;71.8047
0.11526;71.8135
0.115291;71.8223
0.115322;71.8311
0.115353;71.8399
0.115384;71.8487
0.115415;71.8575
0.115446;71.8663
0.115477;71.875
0.115508;71.8838
0.115539;71.8926
0.11557;71.9013
0.115601;71.9101
0.115632;71.9188
0.115663;71.9276
0.115694;71.9363
0.115725;71.945
0.115756;71.9537
0.115787;71.9625
0.115818;71.9712
0.115849;71.9799
0.11588;71.9886
0.115911;71.9973
0.115942;72.0059
0.115973;72.0146
0.116004;72.0233
0.116035;72.032
0.116066;72.0406
0.116097;72.0493
0.116128;72.0579
0.116159;72.0665
0.11619;72.0752
0.11622;72.0838
0.116251;72.0924
0.116282;72.101
0.116313;72.1096
0.116344;72.1182
0.116375;72.1268
0.116406;72.1354
0.116437;72.144
0.116468;72.1525
0.116499;72.1611
0.11653;72.1696
0.116561;72.1782
0.116592;72.1867
0.116623;72.1952
0.116654;72.2038
0.116685;72.2123
0.116716;72.2208
0.116747;72.2293
0.116778;72.2378
0.116809;72.2462
0.11684;72.2547
0.116871;72.2632
0.116902;72.2716
0.116933;72.2801
0.116964;72.2885
0.116995;72.2969
0.117026;72.3054
0.117057;72.3138
0.117088;72.3222
0.117119;72.3306
0.11715;72.339
0.117181;72.3473
0.117212;72.3557
0.117243;72.3641
0.117274;72.3724
0.117305;72.3808
0.117336;72.3891
0.117367;72.3974
0.117398;72.4057
0.117429;72.414
0.11746;72.4223
0.117491;72.4306
0.117522;72.4389
0.117553;72.4472
0.117584;72.4554
0.117615;72.4637
0.117646;72.4719
0.117677;72.4801
0.117708;72.4884
0.117739;72.4966
0.11777;72.5048
0.117801;72.513
0.117832;72.5211
0.117863;72.5293
0.117894;72.5375
0.117925;72.5456
0.117956;72.5538
0.117987;72.5619
0.118018;72.57
0.118049;72.5781
0.11808;72.5862
0.118111;72.5943
0.118141;72.6024
0.118172;72.6104
0.118203;72.6185
0.118234;72.6265
0.118265;72.6345
0.118296;72.6426
0.118327;72.6506
0.118358;72.6586
0.118389;72.6666
0.11842;72.6745
0.118451;72.6825
0.118482;72.6904
0.118513;72.6984
0.118544;72.7063
0.118575;72.7142
0.118606;72.7221
0.118637;72.73
0.118668;72.7379
0.118699;72.7458
0.11873;72.7536
0.118761;72.7615
0.118792;72.7693
0.118823;72.7771
0.118854;72.7849
0.118885;72.7927
0.118916;72.8005
0.118947;72.8083
0.118978;72.8161
0.119009;72.8238
0.11904;72.8315
0.119071;72.8393
0.119102;72.847
0.119133;72.8547
0.119164;72.8623
0.119195;72.87
0.119226;72.8777
0.119257;72.8853
0.119288;72.8929
0.119319;72.9005
0.11935;72.9081
0.119381;72.9157
0.119412;72.9233
0.119443;72.9309
0.119474;72.9384
0.119505;72.946
0.119536;72.9535
0.119567;72.961
0.119598;72.9685
0.119629;72.9759
0.11966;72.9834
0.119691;72.9909
0.119722;72.9983
0.119753;73.0057
0.119784;73.0131
0.119815;73.0205
0.119846;73.0279
0.119877;73.0353
0.119908;73.0426
0.119939;73.0499
0.11997;73.0573
0.120001;73.0646
0.120031;73.0718
0.120062;73.0791
0.120093;73.0864
0.120124;73.0936
0.120155;73.1008
0.120186;73.1081
0.120217;73.1153
0.120248;73.1224
0.120279;73.1296
0.12031;73.1368
0.120341;73.1439
0.120372;73.151
0.120403;73.1581
0.120434;73.1652
0.120465;73.1723
0.120496;73.1793
0.120527;73.1864
0.120558;73.1934
0.120589;73.2004
0.12062;73.2074
0.120651;73.2144
0.120682;73.2213
0.120713;73.2283
0.120744;73.2352
0.120775;73.2421
0.120806;73.249
0.120837;73.2558
0.120868;73.2627
0.120899;73.2695
0.12093;73.2764
0.120961;73.2832
0.120992;73.29
0.121023;73.2967
0.121054;73.3035
0.121085;73.3102
0.121116;73.3169
0.121147;73.3236
0.121178;73.3303
0.121209;73.337
0.12124;73.3436
0.121271;73.3503
0.121302;73.3569
0.121333;73.3635
0.121364;73.37
0.121395;73.3766
0.121426;73.3831
0.121457;73.3896
0.121488;73.3961
0.121519;73.4026
0.12155;73.4091
0.121581;73.4155
0.121612;73.422
0.121643;73.4284
0.121674;73.4348
0.121705;73.4411
0.121736;73.4475
0.121767;73.4538
0.121798;73.4601
0.121829;73.4664
0.12186;73.4727
0.121891;73.4789
0.121922;73.4852
0.121952;73.4914
0.121983;73.4976
0.122014;73.5037
0.122045;73.5099
0.122076;73.516
0.122107;73.5222
0.122138;73.5282
0.122169;73.5343
0.1222;73.5404
0.122231;73.5464
0.122262;73.5524
0.122293;73.5584
0.122324;73.5644
0.122355;73.5703
0.122386;73.5763
0.122417;73.5822
0.122448;73.5881
0.122479;73.5939
0.12251;73.5998
0.122541;73.6056
0.122572;73.6114
0.122603;73.6172
0.122634;73.623
0.122665;73.6287
0.122696;73.6344
0.122727;73.6401
0.122758;73.6458
0.122789;73.6515
0.12282;73.6571
0.122851;73.6627
0.122882;73.6683
0.122913;73.6739
0.122944;73.6794
0.122975;73.6849
0.123006;73.6904
0.123037;73.6959
0.123068;73.7014
0.123099;73.7068
0.12313;73.7122
0.123161;73.7176
0.123192;73.723
0.123223;73.7283
0.123254;73.7336
0.123285;73.7389
0.123316;73.7443
0.123347;73.7496
0.123378;73.7549
0.123409;73.7602
0.12344;73.7655
0.123471;73.7708
0.123502;73.7761
0.123533;73.7815
0.123564;73.7868
0.123595;73.7921
0.123626;73.7974
0.123657;73.8028
0.123688;73.8081
0.123719;73.8134
0.12375;73.8188
0.123781;73.8241
0.123812;73.8294
0.123843;73.8348
0.123873;73.8401
0.123904;73.8454
0.123935;73.8508
0.123966;73.8561
0.123997;73.8615
0.124028;73.8668
0.124059;73.8722
0.12409;73.8775
0.124121;73.8829
0.124152;73.8883
0.124183;73.8936
0.124214;73.899
0.124245;73.9043
0.124276;73.9097
0.124307;73.9151
0.124338;73.9204
0.124369;73.9258
0.1244;73.9312
0.124431;73.9365
0.124462;73.9419
0.124493;73.9473
0.124524;73.9527
0.124555;73.958
0.124586;73.9634
0.124617;73.9688
0.124648;73.9742
0.124679;73.9796
0.12471;73.985
0.124741;73.9904
0.124772;73.9957
0.124803;74.0011
0.124834;74.0065
0.124865;74.0119
0.124896;74.0173
0.124927;74.0227
0.124958;74.0281
0.124989;74.0335
0.12502;74.0389
0.125051;74.0443
0.125082;74.0497
0.125113;74.0551
0.125144;74.0606
0.125175;74.066
0.125206;74.0714
0.125237;74.0768
0.125268;74.0822
0.125299;74.0876
0.12533;74.093
0.125361;74.0985
0.125392;74.1039
0.125423;74.1093
0.125454;74.1147
0.125485;74.1202
0.125516;74.1256
0.125547;74.131
0.125578;74.1364
0.125609;74.1419
0.12564;74.1473
0.125671;74.1527
0.125702;74.1582
0.125733;74.1636
0.125764;74.169
0.125794;74.1745
0.125825;74.1799
0.125856;74.1854
0.125887;74.1908
0.125918;74.1963
0.125949;74.2017
0.12598;74.2072
0.126011;74.2126
0.126042;74.2181
0.126073;74.2235
0.126104;74.229
0.126135;74.2344
0.126166;74.2399
0.126197;74.2453
0.126228;74.2508
0.126259;74.2562
0.12629;74.2617
0.126321;74.2672
0.126352;74.2726
0.126383;74.2781
0.126414;74.2836
0.126445;74.289
0.126476;74.2945
0.126507;74.3
0.126538;74.3054
0.126569;74.3109
0.1266;74.3164
0.126631;74.3219
0.126662;74.3273
0.126693;74.3328
0.126724;74.3383
0.126755;74.3438
0.126786;74.3492
0.126817;74.3547
0.126848;74.3602
0.126879;74.3657
0.12691;74.3712
0.126941;74.3767
0.126972;74.3821
0.127003;74.3876
0.127034;74.3931
0.127065;74.3986
0.127096;74.4041
0.127127;74.4096
0.127158;74.4151
0.127189;74.4206
0.12722;74.4261
0.127251;74.4316
0.127282;74.4371
0.127313;74.4426
0.127344;74.4481
0.127375;74.4536
0.127406;74.4591
0.127437;74.4646
0.127468;74.4701
0.127499;74.4756
0.12753;74.4811
0.127561;74.4866
0.127592;74.4921
0.127623;74.4976
0.127654;74.5031
0.127685;74.5086
0.127715;74.5141
0.127746;74.5196
0.127777;74.5251
0.127808;74.5307
0.127839;74.5362
0.12787;74.5417
0.127901;74.5472
0.127932;74.5527
0.127963;74.5582
0.127994;74.5638
0.128025;74.5693
0.128056;74.5748
0.128087;74.5803
0.128118;74.5858
0.128149;74.5913
0.12818;74.5969
0.128211;74.6024
0.128242;74.6079
0.128273;74.6134
0.128304;74.619
0.128335;74.6245
0.128366;74.63
0.128397;74.6355
0.128428;74.6411
0.128459;74.6466
0.12849;74.6521
0.128521;74.6577
0.128552;74.6632
0.128583;74.6687
0.128614;74.6743
0.128645;74.6798
0.128676;74.6853
0.128707;74.6909
0.128738;74.6964
0.128769;74.7019
0.1288;74.7075
0.128831;74.713
0.128862;74.7185
0.128893;74.7241
0.128924;74.7296
0.128955;74.7351
0.128986;74.7407
0.129017;74.7462
0.129048;74.7518
0.129079;74.7573
0.12911;74.7628
0.129141;74.7684
0.129172;74.7739
0.129203;74.7795
0.129234;74.785
0.129265;74.7905
0.129296;74.7961
0.129327;74.8016
0.129358;74.8072
0.129389;74.8127
0.12942;74.8183
0.129451;74.8238
0.129482;74.8293
0.129513;74.8349
0.129544;74.8404
0.129575;74.846
0.129606;74.8515
0.129636;74.8571
0.129667;74.8626
0.129698;74.8682
0.129729;74.8737
0.12976;74.8793
0.129791;74.8848
0.129822;74.8904
0.129853;74.8959
0.129884;74.9015
0.129915;74.907
0.129946;74.9125
0.129977;74.9181
0.130008;74.9236
0.130039;74.9292
0.13007;74.9347
0.130101;74.9403
0.130132;74.9458
0.130163;74.9514
0.130194;74.9569
0.130225;74.9625
0.130256;74.968
0.130287;74.9736
0.130318;74.9791
0.130349;74.9847
0.13038;74.9902
0.130411;74.9958
0.130442;75.0013
0.130473;75.0069
0.130504;75.0124
0.130535;75.018
0.130566;75.0235
0.130597;75.0291
0.130628;75.0346
0.130659;75.0402
0.13069;75.0457
0.130721;75.0513
0.130752;75.0568
0.130783;75.0624
0.130814;75.0679
0.130845;75.0735
0.130876;75.079
0.130907;75.0846
0.130938;75.0901
0.130969;75.0957
0.131;75.1012
0.131031;75.1068
0.131062;75.1123
0.131093;75.1179
0.131124;75.1234
0.131155;75.129
0.131186;75.1345
0.131217;75.1401
0.131248;75.1456
0.131279;75.1511
0.13131;75.1567
0.131341;75.1622
0.131372;75.1678
0.131403;75.1733
0.131434;75.1789
0.131465;75.1844
0.131496;75.19
0.131527;75.1955
0.131557;75.201
0.131588;75.2066
0.131619;75.2121
0.13165;75.2177
0.131681;75.2232
0.131712;75.2288
0.131743;75.2343
0.131774;75.2398
0.131805;75.2454
0.131836;75.2509
0.131867;75.2564
0.131898;75.262
0.131929;75.2675
0.13196;75.2731
0.131991;75.2786
0.132022;75.2841
0.132053;75.2897
0.132084;75.2952
0.132115;75.3007
0.132146;75.3063
0.132177;75.3118
0.132208;75.3173
0.132239;75.3229
0.13227;75.3284
0.132301;75.3339
0.132332;75.3394
0.132363;75.345
0.132394;75.3505
0.132425;75.356
0.132456;75.3615
0.132487;75.3671
0.132518;75.3726
0.132549;75.3781
0.13258;75.3836
0.132611;75.3892
0.132642;75.3947
0.132673;75.4002
0.132704;75.4057
0.132735;75.4112
0.132766;75.4168
0.132797;75.4223
0.132828;75.4278
0.132859;75.4333
0.13289;75.4388
0.132921;75.4443
0.132952;75.4498
0.132983;75.4553
0.133014;75.4609
0.133045;75.4664
0.133076;75.4719
0.133107;75.4774
0.133138;75.4829
0.133169;75.4884
0.1332;75.4939
0.133231;75.4994
0.133262;75.5049
0.133293;75.5104
0.133324;75.5159
0.133355;75.5214
0.133386;75.5269
0.133417;75.5324
0.133448;75.5379
0.133478;75.5434
0.133509;75.5489
0.13354;75.5543
0.133571;75.5598
0.133602;75.5653
0.133633;75.5708
0.133664;75.5763
0.133695;75.5818
0.133726;75.5873
0.133757;75.5927
0.133788;75.5982
0.133819;75.6037
0.13385;75.6092
0.133881;75.6147
0.133912;75.6201
0.133943;75.6256
0.133974;75.6311
0.134005;75.6365
0.134036;75.642
0.134067;75.6475
0.134098;75.6529
0.134129;75.6584
0.13416;75.6639
0.134191;75.6693
0.134222;75.6748
0.134253;75.6802
0.134284;75.6857
0.134315;75.6912
0.134346;75.6966
0.134377;75.7021
0.134408;75.7075
0.134439;75.713
0.13447;75.7184
0.134501;75.7239
0.134532;75.7293
0.134563;75.7347
0.134594;75.7402
0.134625;75.7456
0.134656;75.751
0.134687;75.7565
0.134718;75.7619
0.134749;75.7673
0.13478;75.7728
0.134811;75.7782
0.134842;75.7836
0.134873;75.7891
0.134904;75.7945
0.134935;75.7999
0.134966;75.8053
0.134997;75.8107
0.135028;75.8161
0.135059;75.8216
0.13509;75.827
0.135121;75.8324
0.135152;75.8378
0.135183;75.8432
0.135214;75.8486
0.135245;75.854
0.135276;75.8594
0.135307;75.8648
0.135338;75.8702
0.135369;75.8756
0.135399;75.8809
0.13543;75.8863
0.135461;75.8917
0.135492;75.8971
0.135523;75.9025
0.135554;75.9079
0.135585;75.9132
0.135616;75.9186
0.135647;75.924
0.135678;75.9294
0.135709;75.9347
0.13574;75.9401
0.135771;75.9454
0.135802;75.9508
0.135833;75.9562
0.135864;75.9615
0.135895;75.9669
0.135926;75.9722
0.135957;75.9776
0.135988;75.9829
0.136019;75.9883
0.13605;75.9936
